   5.2359879e-01   4.5330547e+03  -3.0075477e+02   7.6267010e+00   2.9906489e+01  -3.0110037e+02   3.8476968e+03   7.9720547e+00  -1.7227085e+01   8.5496242e+00  -7.2907846e+00   3.8312127e+03   5.0590136e+01   2.3514421e+01   2.4788575e+01  -4.5332723e+01   3.9775431e+03
   5.4105208e-01   4.8050526e+03  -3.5849777e+02   2.6974712e+00   5.6170206e+00  -3.5773758e+02   4.1164009e+03  -2.2262210e+01   5.7279471e+00   5.3948531e+00   1.8684824e+01   4.0934196e+03   6.6672758e+01   8.2020912e+00   1.9599424e+00  -7.5430354e+01   4.2465125e+03
   5.5850538e-01   4.4939215e+03  -3.4423036e+02   2.2686897e+00   2.7592333e+01  -3.4379851e+02   3.8005040e+03   1.5800579e+01   6.5163429e+00  -3.3630448e+00  -9.3484920e+00   3.7788129e+03   2.5330285e+01   3.1455175e+01  -5.5584858e-01  -2.8665207e+01   3.9440174e+03
   5.7595867e-01   4.4543047e+03  -3.4891772e+02  -7.5361404e+00   8.7410650e+00  -3.5181330e+02   3.7602338e+03   1.1466008e+01   1.5842826e+01  -1.1127400e+01  -1.2109789e+01   3.7336116e+03   5.6341740e+01   8.1705255e+00  -1.1050535e+01  -5.7465441e+01   3.9107366e+03
   5.9341196e-01   4.4865026e+03  -3.7747612e+02   2.6796215e+00  -1.9764514e+01  -3.8645028e+02   3.7961926e+03   1.3895687e+01   1.3154070e+00  -2.2737934e+00  -1.7313527e+01   3.7659613e+03   1.9922644e+01  -1.7262900e+01  -7.3816238e-01  -2.8098025e+01   3.9483674e+03
   6.1086526e-01   4.2854008e+03  -3.9118146e+02  -5.0617918e+00  -3.1235623e+01  -4.0285485e+02   3.5847373e+03   1.7871365e+01   6.1686638e-01  -1.0049065e+01  -1.7197429e+01   3.5558229e+03   5.1169394e+01  -3.2332050e+01   3.0150771e+00  -5.7583678e+01   3.7478864e+03
   6.2831855e-01   4.5187005e+03  -4.4300446e+02  -6.1816001e+00   1.0288492e+01  -4.4790351e+02   3.8095757e+03  -2.0388545e-02   1.9176666e+00  -9.4151433e+00   5.5802420e-01   3.7826298e+03   2.9819375e+01  -5.1535990e+00  -5.2857776e+00  -3.3237071e+01   3.9746094e+03
   6.4577184e-01   4.2667157e+03  -4.5605674e+02  -9.8806003e+00   7.1002588e+00  -4.5343339e+02   3.5536813e+03  -2.2139306e+00   1.7618341e+00  -7.5063809e+00   4.8209586e+00   3.5165558e+03   5.4841267e+01  -3.9093932e+00  -4.6955164e+00  -7.0490686e+01   3.7205950e+03
   6.6322513e-01   4.5112733e+03  -5.1174520e+02  -1.8531350e+00   7.7853188e+00  -5.1646241e+02   3.7951375e+03   7.9831377e-01  -3.8054709e+00  -1.1835640e+00   1.0584875e+00   3.7540264e+03   4.3520068e+01   1.1559890e+01   3.8949619e+00  -4.5742417e+01   3.9644770e+03
   6.8067843e-01   4.1411835e+03  -4.7450103e+02   5.1475535e+00  -9.1023822e+00  -4.7562414e+02   3.4215687e+03   1.1495219e+01   7.5703204e+00   4.3332614e+00  -7.6502381e+00   3.3886976e+03   4.9368991e+01  -6.3122595e+00  -5.2128804e+00  -4.6914646e+01   3.5945272e+03
   6.9813172e-01   4.2885569e+03  -5.2102000e+02  -3.9202346e+00  -1.3788954e+01  -5.2044473e+02   3.5638440e+03   9.2497195e+00   8.2968252e+00  -2.3785290e-01  -5.4673095e+00   3.5263476e+03   3.8533003e+01  -1.5190238e+01  -1.3030043e+01  -4.8111737e+01   3.7469254e+03
   7.1558501e-01   4.1263694e+03  -5.3064179e+02  -4.1018540e+00  -1.7755301e+01  -5.3260361e+02   3.3987525e+03  -5.2594879e+00   1.2884536e+01  -5.9432921e+00   5.8948538e+00   3.3517237e+03   5.3050390e+01  -1.7138051e+01  -1.3638899e+01  -5.3763163e+01   3.5857323e+03
   7.3303831e-01   4.2143672e+03  -5.6198859e+02   3.4630237e+00  -2.3272882e+01  -5.6669212e+02   3.4827910e+03  -2.0543394e-01  -1.0027724e+01  -4.0320381e+00  -2.0281504e+00   3.4282389e+03   5.4406126e+01  -2.4888775e+01  -1.0891875e+00  -5.3699123e+01   3.6743750e+03
   7.5049160e-01   4.0810211e+03  -5.7361755e+02   3.3955926e+00  -2.6052730e+00  -5.7419882e+02   3.3428493e+03  -1.3720906e+01  -1.4018729e+01   4.2278921e+00   9.1674770e+00   3.2854138e+03   6.1877989e+01  -2.8210161e+00  -8.3220373e+00  -6.5244619e+01   3.5420357e+03
   7.6794489e-01   4.1133768e+03  -6.0199488e+02   6.1181839e+00  -1.3969098e+01  -5.9652148e+02   3.3684013e+03  -5.5935071e+00  -1.6451572e+01   4.6716684e+00   3.2585270e+00   3.3099425e+03   7.9158953e+01  -1.4157024e+01   1.1402631e+01  -7.4093601e+01   3.5709170e+03
   7.8539819e-01   3.9357255e+03  -6.0609322e+02  -8.0278111e+00   7.0202943e+00  -6.1027709e+02   3.1891023e+03   1.3500487e+00   1.2751612e+00  -1.0550804e+01  -3.7319545e+00   3.1236493e+03   5.3939784e+01   7.0943614e+00   5.5038659e-01  -5.4037342e+01   3.3940062e+03
   8.0285148e-01   3.9763246e+03  -6.2062535e+02  -1.2535555e+01   1.7122840e+01  -6.2266610e+02   3.2179045e+03  -8.9383502e-01  -3.8888411e+00  -1.4032904e+01   4.9047789e-01   3.1490958e+03   6.7045425e+01   1.5488433e+01  -1.6674127e+00  -7.3137590e+01   3.4330529e+03
   8.2030477e-01   3.9567613e+03  -6.4513412e+02   1.1439458e+01   2.7912338e+01  -6.4421800e+02   3.1976343e+03   4.2416206e+00   6.6038486e+00   8.4738716e+00  -4.3238495e-01   3.1235537e+03   6.4713045e+01   3.1832290e+01  -1.0605196e+01  -7.3363731e+01   3.4099998e+03
   8.3775806e-01   3.9822759e+03  -6.8149557e+02   1.1049330e+00  -1.4230159e+00  -6.8579077e+02   3.2157578e+03  -6.1315306e+00   1.1404450e+01  -5.1592594e+00  -1.3388196e+00   3.1321936e+03   8.3294969e+01   2.9092140e+00  -1.1875004e+01  -9.0470651e+01   3.4352657e+03
   8.5521136e-01   3.9183052e+03  -6.9984079e+02  -9.7466256e+00  -1.5252980e+01  -6.9954323e+02   3.1505502e+03  -9.3271060e+00   2.0006379e+00  -1.2825746e+01  -6.1347834e-02   3.0657787e+03   7.9916525e+01  -1.1686480e+01  -4.8085077e+00  -8.1364742e+01   3.3719868e+03
   8.7266465e-01   3.7632584e+03  -7.0371289e+02  -8.8588800e+00   7.0345777e+00  -7.0261774e+02   2.9863970e+03  -1.1587303e+01   1.4625733e+01  -6.9575346e+00   6.1609758e+00   2.8972675e+03   8.1973856e+01   1.0152553e+01  -2.0085222e+01  -8.2567605e+01   3.2110154e+03
   8.9011794e-01   3.7904529e+03  -7.3768919e+02   4.5642424e+00   6.9092356e+00  -7.3681377e+02   3.0083789e+03  -6.6382308e+00   9.4039741e+00   6.1161785e+00   4.6930796e+00   2.9104777e+03   6.8458181e+01   5.3991674e+00  -1.2620202e+01  -6.9040137e+01   3.2389331e+03
   9.0757124e-01   3.7067490e+03  -7.4924471e+02   1.4676563e+01   6.1287055e+00  -7.4419066e+02   2.9146519e+03   3.5306662e+00  -7.1139924e-01   1.6832714e+01  -4.9371551e+00   2.8161054e+03   9.1671601e+01   6.6663175e+00  -3.3420430e+00  -9.2906176e+01   3.1589086e+03
   9.2502453e-01   3.7420069e+03  -7.8368826e+02   1.2513278e+01  -4.4486599e+00  -7.7700117e+02   2.9440065e+03   1.6358818e+01   5.6392032e+00   5.6694213e+00  -1.7136039e+01   2.8372039e+03   7.7165706e+01  -1.0772507e+00  -8.2050808e+00  -8.3334704e+01   3.1901436e+03
   9.4247782e-01   3.6755931e+03  -7.9937884e+02   4.7909438e+00  -5.4418374e+00  -7.9516596e+02   2.8719744e+03   2.1491590e+01   1.4026680e+01   2.9486321e+00  -2.2039031e+01   2.7555857e+03   9.0184057e+01  -3.7461211e+00  -1.1508816e+01  -9.6685980e+01   3.1227611e+03
   9.5993112e-01   3.6992603e+03  -8.3534032e+02  -4.2155515e+00  -8.3402704e+00  -8.2668172e+02   2.9048283e+03  -3.2408688e+00   1.1078890e+00  -6.6179284e-02   5.9138302e+00   2.7739383e+03   8.9777476e+01  -1.1674942e+01   6.5801460e-01  -9.0509612e+01   3.1374674e+03
   9.7738441e-01   3.5715425e+03  -8.1171400e+02   2.8898580e+00  -9.2269147e+00  -8.0946456e+02   2.7714724e+03  -3.5234441e+00  -2.6462431e+00   3.8690923e+00   1.1488726e+01   2.6400866e+03   9.7563600e+01  -1.0250202e+01   2.4101133e+00  -9.7412147e+01   3.0079878e+03
   9.9483770e-01   3.5682020e+03  -8.1957083e+02   1.2410445e+01   8.5095852e+00  -8.2199221e+02   2.7483687e+03   1.9114560e+01   4.7267374e+00   9.2521466e+00  -1.2633840e+01   2.6189029e+03   9.4215509e+01   7.0960126e+00  -1.3858238e+00  -9.3529503e+01   3.0054931e+03
   1.0122910e+00   3.4485897e+03  -8.2359902e+02   7.1551434e+00   1.0483416e+01  -8.1736236e+02   2.6267233e+03   1.6367368e+01  -3.9139874e+00   5.3445085e-01  -1.5421443e+01   2.4895820e+03   7.9051164e+01   1.1482941e+01   8.5452153e+00  -8.7318726e+01   2.8915316e+03
   1.0297443e+00   3.4472194e+03  -8.5176534e+02   5.0360415e+00  -2.9404407e+00  -8.5170420e+02   2.6189959e+03   6.2011256e+00   9.5068372e+00  -1.4564206e+00  -4.9505923e+00   2.4678849e+03   9.4587873e+01   1.0342679e+00  -1.2393571e+00  -1.0442656e+02   2.8866541e+03
   1.0471976e+00   3.3727929e+03  -8.5470190e+02   1.0935126e+01   1.2873334e+01  -8.6492789e+02   2.5375884e+03   3.2820008e+00   9.1559403e+00   1.0380078e+01  -1.2353855e-01   2.3763940e+03   1.0918431e+02   1.3938996e+01  -1.6977463e+01  -1.1623866e+02   2.8064009e+03
   1.0646509e+00   3.3469387e+03  -8.7184278e+02   7.0802430e+00   2.0343625e+01  -8.7777289e+02   2.5175215e+03   1.1127470e+01   6.0028942e+00   4.1872717e+00  -8.1679567e+00   2.3468075e+03   1.1058252e+02   1.9475490e+01  -1.2449152e+01  -1.1642560e+02   2.7800567e+03
   1.0821042e+00   3.2779044e+03  -8.6670443e+02  -1.1928273e+00   5.2844277e-01  -8.7386533e+02   2.4437224e+03   2.3798180e+01   1.2910858e+01  -8.6900309e+00  -2.4032547e+01   2.2732611e+03   1.2187658e+02  -1.6082176e+00  -6.5559404e+00  -1.2380969e+02   2.7112731e+03
   1.0995575e+00   3.2313959e+03  -8.7439698e+02   9.1750137e+00  -1.3760755e+00  -8.8351946e+02   2.3891164e+03   1.4642101e+01  -4.4225027e+00   7.7614683e+00  -1.1124084e+01   2.2128898e+03   1.2340047e+02  -5.0588671e+00   1.1967857e+01  -1.2070013e+02   2.6598279e+03
   1.1170108e+00   3.0933132e+03  -8.6156616e+02   1.7625859e+01  -3.5895659e+00  -8.6483914e+02   2.2427248e+03  -1.7394739e+00  -6.7855116e+00   1.6027943e+01   8.1802745e+00   2.0627002e+03   1.1048590e+02  -7.6119601e+00   1.1128282e+01  -1.1422041e+02   2.5180084e+03
   1.1344640e+00   3.1117390e+03  -8.8653567e+02  -1.2043326e+00   2.3275795e-02  -8.8423488e+02   2.2509944e+03   1.5221940e+01  -1.9834537e+00  -5.9663292e+00  -2.0491936e+01   2.0609258e+03   1.0687796e+02   2.0052021e+00   4.4367802e+00  -1.1533091e+02   2.5383707e+03
   1.1519173e+00   3.0353114e+03  -8.7874067e+02  -4.3661823e+00   9.3437185e+00  -8.8057035e+02   2.1748832e+03   1.6952113e+01  -7.7079888e+00  -1.4204477e+01  -2.1564380e+01   1.9780918e+03   1.2133034e+02   5.7468735e+00   7.3763690e+00  -1.1710085e+02   2.4633827e+03
   1.1693706e+00   2.9767750e+03  -8.7642078e+02  -4.8645970e+00   4.0680769e+00  -8.7623535e+02   2.1233283e+03  -5.1979954e+00  -1.6279796e+01  -8.7513539e+00   3.9322502e+00   1.9209528e+03   1.2889553e+02  -6.3678908e+00   2.1401123e+01  -1.2426326e+02   2.4015708e+03
   1.1868239e+00   2.9353523e+03  -8.8363186e+02  -1.1770686e+00  -2.9468624e+00  -8.7308249e+02   2.0763669e+03  -1.0671938e+01  -1.5028820e+01   6.9069597e+00   1.3713296e+01   1.8657930e+03   1.3021472e+02  -1.0354913e+01   2.2885851e+01  -1.2612679e+02   2.3604099e+03
   1.2042772e+00   2.9173435e+03  -8.9975567e+02  -4.9667679e+00  -9.7909992e+00  -8.9417836e+02   2.0585096e+03  -3.2351445e+00  -8.5807886e+00  -3.0224893e+00   1.8558254e+00   1.8424604e+03   1.3382649e+02  -1.0006488e+01   1.4149369e+01  -1.2350913e+02   2.3382100e+03
   1.2217305e+00   2.8594011e+03  -8.9341391e+02  -1.7755764e+00  -5.5882380e+00  -8.9709570e+02   1.9988157e+03   9.9526730e+00  -1.5966870e+01  -1.2941797e+01  -1.5483121e+01   1.7826029e+03   1.3658265e+02  -3.9393357e+00   9.6041048e+00  -1.3397123e+02   2.2758604e+03
   1.2391838e+00   2.8150755e+03  -8.8986682e+02   5.5641858e-01   9.6589037e+00  -8.8686056e+02   1.9377848e+03  -1.8021703e-01  -1.1587251e+01   1.8352223e+00   3.1222126e+00   1.7174264e+03   1.2374582e+02   1.0011032e+01   1.5370932e+00  -1.2305955e+02   2.2377137e+03
   1.2566371e+00   2.7298430e+03  -8.7087405e+02  -2.9468717e-01  -7.0488857e+00  -8.6852043e+02   1.8527674e+03   5.3748599e+00   1.7677331e+00   1.8114168e+00  -3.1892359e+00   1.6304501e+03   1.2314178e+02  -7.1047389e+00  -8.1910507e-01  -1.1816245e+02   2.1540669e+03
   1.2740904e+00   2.6880507e+03  -8.6295549e+02  -7.2463588e+00  -2.0083631e+01  -8.6542015e+02   1.8045692e+03   1.1829867e+01   5.6583889e+00  -1.0239914e+01  -1.7361784e+01   1.5766703e+03   1.2146971e+02  -1.8287480e+01   2.6330077e+00  -1.2641943e+02   2.1073315e+03
   1.2915437e+00   2.6219633e+03  -8.5640737e+02  -3.7944241e+00  -5.4986761e+00  -8.5808904e+02   1.7308331e+03   6.2419159e+00  -3.0608607e+00  -1.1086098e+01  -9.8590594e+00   1.4980157e+03   1.1570215e+02  -7.6928262e+00   8.4503882e+00  -1.2334743e+02   2.0429367e+03
   1.3089970e+00   2.5580799e+03  -8.5297382e+02   1.2697275e+01  -2.8507288e+00  -8.5698094e+02   1.6726399e+03   1.3711641e+01  -6.0325989e+00   6.8257754e-01  -9.9377869e+00   1.4314226e+03   1.1674553e+02  -6.2009650e+00   1.1954243e+01  -1.2100896e+02   1.9789228e+03
   1.3264503e+00   2.5012969e+03  -8.3671501e+02   1.1200718e+01  -1.7796056e+01  -8.3970032e+02   1.6031442e+03   1.8570050e+01   3.1716156e+00  -6.6386806e-01  -1.7937865e+01   1.3578823e+03   1.2394452e+02  -1.8553231e+01   1.0916785e+01  -1.2420229e+02   1.9245728e+03
   1.3439036e+00   2.4553598e+03  -8.2116179e+02   5.6975272e+00  -1.0511295e+01  -8.2453428e+02   1.5501028e+03   1.4934423e+01   6.2051353e+00  -2.0221791e+00  -1.5473091e+01   1.3107225e+03   1.1589532e+02  -9.4932128e+00   7.5601194e+00  -1.1324537e+02   1.8863752e+03
   1.3613569e+00   2.4061098e+03  -8.2129061e+02   4.7455139e+00  -1.2913732e+00  -8.2241065e+02   1.5176923e+03   1.1931023e+01   1.0013486e+01   3.3967248e+00  -1.0968319e+01   1.2738882e+03   1.1960724e+02   2.3548712e+00   9.8193849e-01  -1.1695362e+02   1.8380435e+03
   1.3788101e+00   2.3611855e+03  -8.0959734e+02   2.3927511e+00   9.7053298e+00  -8.1393769e+02   1.4637089e+03   9.4084959e+00   7.2506105e+00  -1.9218361e+00  -9.6857353e+00   1.2191680e+03   1.2090135e+02   1.2813812e+01  -9.3117561e+00  -1.2156817e+02   1.7915940e+03
   1.3962634e+00   2.3186652e+03  -8.0647647e+02   7.8605770e+00   2.0525488e+01  -8.0552166e+02   1.4131563e+03   1.2776469e+01   1.2152606e+01  -4.8058336e+00  -1.2691875e+01   1.1634294e+03   1.1767217e+02   2.0588030e+01  -1.3333552e+01  -1.2013325e+02   1.7506428e+03
   1.4137167e+00   2.2550491e+03  -7.9357777e+02   3.5206119e+00   1.4763343e+01  -7.9066337e+02   1.3541065e+03   2.1447814e+00   6.0012804e+00  -3.8798270e+00  -4.9846214e+00   1.1037627e+03   1.1479988e+02   1.2829286e+01  -7.0837437e+00  -1.1579315e+02   1.6927314e+03
   1.4311700e+00   2.2095698e+03  -7.8460811e+02  -6.4390343e+00   1.3838643e+01  -7.7747944e+02   1.3062442e+03  -8.7203938e+00   5.0966065e+00  -1.1427842e+01   3.1011190e+00   1.0532435e+03   1.0701676e+02   1.3571850e+01  -6.9410809e+00  -1.0862490e+02   1.6443984e+03
   1.4486233e+00   2.1678714e+03  -7.7446078e+02  -3.5597325e+00   4.7866560e+00  -7.6959263e+02   1.2678231e+03  -1.0919072e+01  -8.4390125e-01  -7.3152061e+00   9.3139453e+00   1.0149792e+03   9.8932880e+01   4.2830128e+00  -2.2481430e+00  -1.0100136e+02   1.6084259e+03
   1.4660766e+00   2.1308808e+03  -7.6492563e+02  -2.0525371e+00  -2.5866118e+00  -7.6776008e+02   1.2324885e+03  -2.0478209e+01  -5.1686271e+00  -1.0654331e+00   2.1624547e+01   9.7696891e+02   1.0062566e+02  -1.1636997e+00  -5.9419087e+00  -1.0401940e+02   1.5766497e+03
   1.4835299e+00   2.0795277e+03  -7.4680992e+02  -5.4495671e-01   7.9596492e+00  -7.4885924e+02   1.1823035e+03  -1.7340218e+01  -1.4364225e+00   7.1643982e+00   1.9309147e+01   9.2778248e+02   1.0816547e+02   9.9790842e+00  -1.5070516e+01  -1.1092927e+02   1.5290080e+03
   1.5009832e+00   2.0151227e+03  -7.1159051e+02  -6.0463084e+00   1.7318163e+00  -7.1404275e+02   1.1070175e+03  -1.5354081e+01  -2.5177713e+00   6.2296257e+00   1.4871935e+01   8.5557359e+02   1.0743366e+02   4.9301230e-01  -5.1302342e+00  -1.1071770e+02   1.4758580e+03
